0|38.53
1|38.08
2|41.85
3|38.77
4|36.29
5|38.55
6|40.02
7|36.82
8|34.44
9|41.84
10|38.14
11|36.49
12|41.83
13|37.19
14|38.56
15|39.20
16|32.62
17|38.39
18|37.36
19|32.34
20|38.64
21|39.22
22|37.88
23|35.52
24|35.67
25|40.47
26|38.04
27|34.87
28|40.05
29|33.94
30|41.14
31|39.87
32|39.95
33|41.02
34|41.78
35|38.31
36|32.58
37|35.28
38|41.66
39|40.79
40|32.07
41|41.85
42|37.28
43|38.03
44|35.09
45|38.31
46|40.91
47|40.78
48|40.71
49|35.91
50|38.50
51|34.44
52|38.58
53|32.90
54|33.52
55|37.87
56|34.89
57|35.75
58|33.58
59|38.46
60|38.69
61|38.33
62|37.42
63|33.93
64|41.98
65|33.29
66|33.70
67|34.30
68|35.85
69|35.03
70|39.19
71|36.46
72|41.65
73|38.31
74|33.27
75|37.66
76|40.10
77|32.37
78|37.75
79|33.37
80|34.11
81|35.80
82|35.82
83|40.03
84|40.42
85|33.69
86|41.54
87|32.55
88|33.55
89|34.68
90|41.97
91|32.24
92|40.76
93|32.44
94|37.07
95|40.88
96|40.45
97|32.88
98|38.73
99|32.99
100|37.55
101|35.65
102|39.32
103|39.23
104|38.56
105|36.40
106|41.60
107|40.37
108|35.80
109|33.56
110|36.67
111|33.27
112|35.10
113|32.36
114|33.74
115|37.25
116|33.66
117|36.67
118|35.84
119|41.69
120|35.20
121|38.50
122|38.59
123|33.52
124|37.54
125|34.03
126|34.62
127|36.33
128|33.91
129|34.34
130|35.34
131|40.93
132|32.62
133|39.09
134|32.76
135|41.32
136|41.96
137|41.32
138|38.46
139|38.66
140|35.86
141|41.75
142|33.89
143|40.28
144|33.57
145|32.19
146|35.83
147|40.35
148|41.41
149|38.09
150|33.83
151|33.88
152|37.39
153|32.02
154|41.65
155|35.68
156|40.44
157|41.45
158|33.06
159|41.90
160|33.98
161|35.89
162|33.61
163|32.15
164|40.28
165|41.20
166|33.80
167|36.80
168|35.86
169|40.92
170|35.63
171|35.31
172|40.03
173|37.94
174|34.53
175|38.27
176|38.63
177|32.50
178|40.40
179|38.08
180|32.30
181|36.48
182|37.24
183|40.54
184|33.97
185|37.45
186|38.36
187|32.24
188|33.51
189|40.34
190|35.32
191|37.04
192|38.29
193|38.93
194|32.10
195|37.86
196|37.24
197|34.09
198|32.47
199|39.11
200|32.64
201|40.90
202|37.93
203|38.74
204|37.97
205|32.26
206|35.36
207|38.38
208|32.76
209|41.90
210|38.56
211|34.67
212|35.00
213|36.28
214|35.53
215|34.62
216|39.85
217|40.88
218|33.63
219|33.47
220|38.61
221|32.95
222|38.32
223|33.48
224|35.85
225|40.09
226|37.09
227|38.66
228|33.36
229|41.01
230|39.14
231|41.03
232|39.05
233|32.47
234|33.15
235|40.80
236|35.61
237|34.46
